arch	circuit	script_params	vtr_flow_elapsed_time	error	odin_synth_time	max_odin_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_time	placed_wirelength_est	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	total_power	routing_power_perc	clock_power_perc	tile_power_perc	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	diffeq2.v	common	23.07		0.04	9156	14	0.23	-1	-1	33532	-1	-1	26	66	0	7	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	71140	66	96	719	590	1	525	195	18	18	324	mult_36	auto	0.16	4782	0.41	0.00	16.3481	-942.152	-16.3481	16.3481	0.61	0.00143901	0.00133231	0.212862	0.193965	48	16988	39	1.57076e+07	4.17324e+06	988393.	3050.59	18.33	0.804055	0.740215	13532	20	2867	6331	4174031	963338	20.4373	20.4373	-1194.99	-20.4373	0	0	1.26510e+06	3904.63	0.23	0.62	0.081247	0.0762509	0.01008	0.3376	0.01734	0.6451	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	LU8PEEng.v	common	1992.64		19.67	228348	129	275.82	-1	-1	100800	-1	-1	1931	114	44	8	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	635696	114	102	29578	29304	1	15666	2199	53	53	2809	clb	auto	40.17	224852	43.06	0.27	79.9594	-56094.2	-79.9594	79.9594	22.38	0.0654402	0.0465002	9.0702	6.70387	168	608775	26	1.63647e+08	1.31353e+08	2.92703e+07	10420.2	1448.84	42.1848	32.5701	543619	15	47336	187814	140026705	30445500	94.1333	94.1333	-72121.6	-94.1333	-33.0631	-0.295467	3.70036e+07	13173.2	13.25	33.30	3.65997	3.04394	0.1404	0.5046	0.008184	0.4872	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	LU32PEEng.v	common	14979.29		178.47	771300	128	1402.96	-1	-1	298616	-1	-1	6828	114	167	32	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2176048	114	102	102506	101104	1	55057	7243	98	98	9604	clb	auto	147.65	1040183	440.18	2.37	76.0401	-343714	-76.0401	76.0401	91.47	0.288158	0.207269	41.8977	31.1641	208	2392112	36	5.9175e+08	4.7214e+08	1.24633e+08	12977.2	12002.20	179.285	139.605	2191899	15	150445	643675	725549088	172120855	92.0726	92.0726	-497969	-92.0726	-31.4946	-0.29436	1.58049e+08	16456.6	74.99	235.45	14.8804	12.332	0.5519	0.5366	0.00768	0.4557	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	mcml.v	common	16856.39		63.22	954880	75	9075.28	-1	-1	447736	-1	-1	7274	36	159	27	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2179852	36	33	134466	132924	1	42752	7529	101	101	10201	clb	auto	79.86	514360	296.81	2.63	63.116	-325270	-63.116	63.116	102.34	0.327445	0.277983	38.2623	29.6805	152	1229510	32	6.22828e+08	4.89811e+08	9.92302e+07	9727.49	6582.39	143.143	114.413	1131243	14	118788	380356	256193256	56926173	74.3828	74.3828	-470606	-74.3828	-0.899261	-0.168146	1.25721e+08	12324.4	60.11	71.20	11.1641	9.60898	0.417	0.4773	0.01087	0.5119	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	mkDelayWorker32B.v	common	89.90		0.90	79592	5	9.97	-1	-1	52392	-1	-1	456	506	47	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	325548	506	553	3285	3838	1	3022	1562	50	50	2500	memory	auto	2.92	14260	5.24	0.05	6.67507	-1882.41	-6.67507	6.67507	23.01	0.0119631	0.0107776	2.60932	2.3339	38	25950	9	1.47946e+08	5.03323e+07	6.86584e+06	2746.33	26.43	6.03018	5.50744	25043	9	2825	3802	4145306	1038457	7.7654	7.7654	-2391.88	-7.7654	-4.05384	-0.293253	8.69095e+06	3476.38	3.89	1.20	0.433556	0.409562	0.1741	0.138	0.03709	0.8249	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	mkPktMerge.v	common	19.89		0.12	17876	2	0.13	-1	-1	33672	-1	-1	26	311	15	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	91652	311	156	972	1128	1	953	508	28	28	784	memory	auto	0.35	8225	0.84	0.01	3.71854	-4497.92	-3.71854	3.71854	2.09	0.00251392	0.00214994	0.373376	0.315397	40	16515	24	4.25198e+07	9.62124e+06	2.13295e+06	2720.61	10.70	1.49515	1.30953	15060	12	2348	2763	3007200	832739	4.39204	4.39204	-5064.32	-4.39204	-14.3723	-0.360359	2.67004e+06	3405.67	0.85	0.63	0.105158	0.0960549	0.09079	0.1576	0.01693	0.8255	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	mkSMAdapter4B.v	common	63.11		0.37	32812	7	3.78	-1	-1	37860	-1	-1	168	193	5	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	85892	193	205	2232	2437	1	1223	571	20	20	400	memory	auto	1.25	9145	1.69	0.02	4.80903	-2865.83	-4.80903	4.80903	1.24	0.00359166	0.00281886	0.653383	0.524242	76	32343	24	2.07112e+07	1.17942e+07	1.87544e+06	4688.60	47.16	2.10035	1.77688	27875	13	4616	11770	8012168	1658521	6.57822	6.57822	-3644.99	-6.57822	-10.2069	-0.360359	2.34690e+06	5867.25	0.49	1.28	0.157013	0.14263	0.03026	0.2821	0.02518	0.6927	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	or1200.v	common	404.65		0.62	41728	27	6.49	-1	-1	43900	-1	-1	246	385	2	1	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	123536	385	394	3979	4310	1	2366	1028	27	27	729	io	auto	3.24	30603	5.22	0.03	14.2564	-12660.8	-14.2564	14.2564	1.99	0.00745587	0.00666751	1.87905	1.59336	118	99510	42	3.93038e+07	1.47499e+07	5.29640e+06	7265.29	366.09	5.43879	4.70605	78399	12	9558	34882	24203248	4709928	16.5027	16.5027	-15172.2	-16.5027	0	0	6.69984e+06	9190.45	1.60	5.05	0.59724	0.540189	0.03126	0.5047	0.02408	0.4712	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	raygentop.v	common	61.08		0.38	33840	8	1.42	-1	-1	40536	-1	-1	121	214	0	9	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	87380	214	305	2625	2741	1	1452	649	22	22	484	mult_36	auto	2.00	12311	1.43	0.01	4.50956	-2594.79	-4.50956	4.50956	1.15	0.00346076	0.0030022	0.500281	0.427442	72	44035	46	2.50602e+07	1.00852e+07	2.23304e+06	4613.71	44.85	2.16676	1.91407	34493	13	5846	13425	10107392	2100337	5.679	5.679	-3438.99	-5.679	0	0	2.79798e+06	5780.96	0.90	2.07	0.200884	0.185765	0.0305	0.5001	0.03374	0.4661	
k6_N10_I40_Fi6_L4_frac1_ff2_C60_45nm.xml	sha.v	common	650.79		1.13	39004	20	568.80	-1	-1	95400	-1	-1	229	38	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	97796	38	36	3404	3440	1	1277	303	20	20	400	clb	auto	1.44	14208	1.40	0.01	13.7159	-4602.28	-13.7159	13.7159	0.85	0.00374052	0.00310486	0.563497	0.422817	112	57072	46	2.07112e+07	1.23417e+07	2.64871e+06	6621.77	62.27	2.72799	2.21775	45650	11	4495	19432	9309276	2053502	17.7864	17.7864	-5633.75	-17.7864	0	0	3.36057e+06	8401.42	0.74	1.57	0.222923	0.196658	0.01628	0.4841	0.02502	0.4908	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	bgm.v	common	2281.73		22.68	392656	22	465.65	-1	-1	152660	-1	-1	3338	257	0	11	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	824444	257	32	32168	31683	1	25139	3638	69	69	4761	clb	auto	67.65	294050	116.82	0.71	20.2333	-26592.7	-20.2333	20.2333	34.90	0.0683214	0.0583877	10.9574	8.2736	152	1052588	34	2.85477e+08	1.84252e+08	4.33225e+07	9099.45	1365.71	44.0519	34.4872	941083	15	89421	417652	243506617	48780010	24.5115	24.5115	-32662.5	-24.5115	0	0	5.48310e+07	11516.7	24.04	49.45	4.07637	3.4471	0.2038	0.7946	0.02372	0.1817	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	blob_merge.v	common	461.75		0.64	59416	18	87.96	-1	-1	67620	-1	-1	690	36	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	211108	36	100	6600	6700	1	4671	826	33	33	1089	clb	auto	5.47	56977	7.06	0.05	11.1981	-3132.03	-11.1981	11.1981	3.73	0.0113991	0.00975974	1.78615	1.3669	152	224663	28	6.0475e+07	3.7187e+07	9.49613e+06	8720.04	323.86	7.354	5.95282	190240	11	14366	82101	46991793	9189211	15.7788	15.7788	-4065.62	-15.7788	0	0	1.20221e+07	11039.6	3.16	8.29	0.624391	0.54352	0.03196	0.7427	0.04233	0.2149	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	boundtop.v	common	7.84		0.66	47100	2	0.41	-1	-1	37032	-1	-1	89	114	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	66636	114	192	455	647	1	342	395	14	14	196	clb	auto	0.05	812	0.39	0.00	2.07906	-249.009	-2.07906	2.07906	0.32	0.000582259	0.000520372	0.102023	0.089462	46	4448	34	9.20055e+06	4.79657e+06	528560.	2696.73	3.50	0.297348	0.265702	3640	11	713	1320	349224	110932	2.89703	2.89703	-340.823	-2.89703	0	0	678085.	3459.62	0.14	0.10	0.0290096	0.0267707	0.006865	0.6113	0.105	0.2838	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	ch_intrinsics.v	common	6.53		0.06	9384	3	0.25	-1	-1	36108	-1	-1	71	99	1	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	68268	99	130	363	493	1	284	301	13	13	169	clb	auto	0.12	707	0.42	0.00	2.51186	-246.6	-2.51186	2.51186	0.37	0.000702534	0.000609273	0.12072	0.103641	44	4247	48	6.63067e+06	4.37447e+06	414688.	2453.77	3.60	0.359935	0.316468	3355	12	704	1339	431244	136618	3.43782	3.43782	-340.371	-3.43782	0	0	539786.	3194.00	0.10	0.07	0.0151814	0.0138453	0.007231	0.3881	0.06792	0.544	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	diffeq1.v	common	29.07		0.04	9148	15	0.45	-1	-1	34556	-1	-1	51	162	0	5	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	75624	162	96	999	932	1	773	314	16	16	256	mult_36	auto	0.81	5872	0.92	0.01	21.5968	-2031.48	-21.5968	21.5968	0.68	0.00357673	0.00329093	0.364673	0.325851	88	25232	41	1.21132e+07	4.72859e+06	1.25479e+06	4901.54	21.88	1.01461	0.921239	19906	14	3197	8985	5599893	1296934	26.5937	26.5937	-2606.8	-26.5937	0	0	1.57471e+06	6151.22	0.28	0.81	0.0714216	0.0667527	0.008094	0.5858	0.01954	0.3946	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	diffeq2.v	common	40.05		0.03	8352	14	0.34	-1	-1	33516	-1	-1	39	66	0	7	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	69652	66	96	719	590	1	604	208	18	18	324	mult_36	auto	0.43	5279	0.63	0.00	16.9147	-1003.47	-16.9147	16.9147	1.01	0.00162646	0.00151475	0.307682	0.277218	62	21205	29	1.57076e+07	4.87387e+06	1.20625e+06	3722.98	32.77	1.18114	1.08769	17367	17	3115	9020	5189770	1169161	22.0217	22.0217	-1279.44	-22.0217	0	0	1.49095e+06	4601.69	0.47	1.24	0.142017	0.134007	0.008291	0.4859	0.02152	0.4925	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	LU8PEEng.v	common	1971.89		21.68	227656	129	280.28	-1	-1	100836	-1	-1	2716	114	44	8	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	702476	114	102	29578	29304	1	21433	2984	63	63	3969	clb	auto	57.82	260723	78.05	0.47	89.2375	-60376.9	-89.2375	89.2375	27.95	0.0697088	0.0504743	9.81979	7.28441	152	841103	37	2.36641e+08	1.73655e+08	3.60661e+07	9086.95	1334.31	38.7539	29.7483	735403	18	68892	289284	185530782	39521679	109.859	109.859	-77313.6	-109.859	-19.9409	-0.199425	4.56445e+07	11500.3	18.02	39.23	3.7957	3.12475	0.1165	0.7551	0.01055	0.2343	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	LU32PEEng.v	common	20770.29		168.31	770500	128	1454.98	-1	-1	298612	-1	-1	9378	114	167	32	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2417740	114	102	102506	101104	1	74378	9793	114	114	12996	clb	auto	176.53	1239755	650.12	3.63	84.5408	-392812	-84.5408	84.5408	86.93	0.343225	0.291364	45.1078	34.2569	192	3156175	24	8.0032e+08	6.09554e+08	1.48288e+08	11410.3	17443.84	156.797	122.175	2883618	17	201357	884469	952443553	225546112	108.032	108.032	-568465	-108.032	-28.5311	-0.17368	1.89145e+08	14554.1	91.10	289.10	14.5034	11.9986	0.464	0.78	0.009654	0.2103	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	mcml.v	common	18501.68		72.43	954236	75	8889.13	-1	-1	447780	-1	-1	8860	36	159	27	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2304460	36	33	134466	132924	1	80844	9115	111	111	12321	clb	auto	56.35	792443	437.96	2.63	73.9767	-318259	-73.9767	73.9767	85.60	0.199534	0.168253	36.2155	28.3592	152	2261527	28	7.58755e+08	5.75277e+08	1.13895e+08	9243.94	8244.45	175.59	142.506	2043899	15	207105	815143	457378397	101599829	93.1864	93.1864	-480312	-93.1864	-0.632332	-0.151082	1.44296e+08	11711.4	76.64	109.71	11.3303	9.90321	0.356	0.7021	0.0116	0.2863	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	mkDelayWorker32B.v	common	92.48		1.23	78904	5	12.17	-1	-1	52408	-1	-1	507	506	47	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	279148	506	553	3285	3838	1	3114	1613	50	50	2500	memory	auto	4.07	15269	5.31	0.04	6.94052	-1851.9	-6.94052	6.94052	18.28	0.0116519	0.0105292	2.60439	2.32432	38	27452	12	1.47946e+08	5.3081e+07	6.57953e+06	2631.81	29.90	7.92499	7.27057	26468	8	2739	3542	4457523	1103597	7.8156	7.8156	-2233	-7.8156	-5.90413	-0.340786	8.28755e+06	3315.02	3.70	1.66	0.591155	0.555338	0.1504	0.1644	0.03351	0.8021	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	mkPktMerge.v	common	27.15		0.14	17144	2	0.12	-1	-1	33632	-1	-1	32	311	15	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	92152	311	156	972	1128	1	953	514	28	28	784	memory	auto	0.46	8192	0.87	0.01	4.01588	-4397.49	-4.01588	4.01588	2.89	0.00280448	0.00237531	0.387455	0.322886	40	16777	33	4.25198e+07	9.94461e+06	2.03169e+06	2591.44	15.34	1.49214	1.29905	15541	9	2384	2963	3860029	1094330	4.41583	4.41583	-5078.52	-4.41583	-13.3788	-0.322548	2.55406e+06	3257.73	0.94	1.14	0.144896	0.132771	0.08261	0.1791	0.01831	0.8026	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	mkSMAdapter4B.v	common	75.78		0.28	32112	7	2.57	-1	-1	37852	-1	-1	195	193	5	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	84124	193	205	2232	2437	1	1463	598	20	20	400	memory	auto	0.65	10505	1.97	0.01	5.23088	-3004.1	-5.23088	5.23088	0.84	0.0028374	0.00241452	0.580845	0.461695	98	48529	36	2.07112e+07	1.32493e+07	2.23557e+06	5588.92	60.86	1.85785	1.55152	37320	12	5388	18049	9401555	2061599	7.23949	7.23949	-3898.1	-7.23949	-12.591	-0.360359	2.82959e+06	7073.97	0.95	2.33	0.231074	0.208515	0.0256	0.3806	0.03321	0.5862	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	or1200.v	common	310.06		0.61	40952	27	7.70	-1	-1	43836	-1	-1	312	385	2	1	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	137584	385	394	3979	4310	1	2982	1094	27	27	729	io	auto	3.90	34364	6.03	0.04	17.0479	-13909.9	-17.0479	17.0479	2.14	0.00758859	0.00668043	1.745	1.44303	142	119094	40	3.93038e+07	1.83069e+07	5.90641e+06	8102.08	269.90	5.94056	5.1246	96910	11	10074	42306	23622350	4801398	21.7174	21.7174	-16995.1	-21.7174	0	0	7.46783e+06	10243.9	1.84	4.00	0.33187	0.301471	0.02351	0.7365	0.02799	0.2355	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	raygentop.v	common	81.54		0.42	32964	8	1.79	-1	-1	40464	-1	-1	164	214	0	9	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	86136	214	305	2625	2741	1	1729	692	22	22	484	mult_36	auto	0.87	13255	1.54	0.01	4.84334	-2683.72	-4.84334	4.84334	1.08	0.00330031	0.00288975	0.444495	0.379162	86	53025	49	2.50602e+07	1.24026e+07	2.45854e+06	5079.64	64.71	1.871	1.6484	43083	12	6212	19701	11636944	2511181	7.41848	7.41848	-3699.42	-7.41848	0	0	3.09668e+06	6398.10	1.16	2.74	0.281779	0.259109	0.02195	0.6986	0.04124	0.2601	
k6_N10_I40_Fi6_L4_frac0_ff1_C5_45nm.xml	sha.v	common	718.73		1.11	38368	20	595.88	-1	-1	95388	-1	-1	258	38	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	107976	38	36	3404	3440	1	2078	332	21	21	441	clb	auto	6.62	18419	2.59	0.02	14.1122	-5041.01	-14.1122	14.1122	1.28	0.00767703	0.00676749	0.907343	0.696138	144	77975	20	2.24358e+07	1.39047e+07	3.48714e+06	7907.35	93.44	3.08467	2.51764	68951	12	6881	32962	15980813	3537680	18.514	18.514	-6692.49	-18.514	0	0	4.43782e+06	10063.1	1.18	3.34	0.352333	0.311891	0.01478	0.763	0.03355	0.2035	
k6_N10_I40_Fi6_L4_frac0_ff1_C10_45nm.xml	bgm.v	common	1981.68		24.30	392708	22	471.31	-1	-1	152560	-1	-1	3270	257	0	11	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	816200	257	32	32168	31683	1	20146	3570	69	69	4761	clb	auto	36.31	280967	95.68	0.81	18.2229	-25633.2	-18.2229	18.2229	34.42	0.0868261	0.0748478	10.1579	7.49014	142	958660	32	2.85477e+08	1.80588e+08	4.07781e+07	8565.02	1114.11	46.7976	36.5667	852529	14	83162	416536	245464913	48585857	21.9363	21.9363	-30138.9	-21.9363	0	0	5.15692e+07	10831.6	24.50	52.20	4.11325	3.47581	0.2107	0.7563	0.02487	0.2188	
k6_N10_I40_Fi6_L4_frac0_ff1_C10_45nm.xml	blob_merge.v	common	443.62		0.63	59436	18	88.29	-1	-1	67808	-1	-1	681	36	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	197908	36	100	6600	6700	1	3018	817	33	33	1089	clb	auto	2.52	50373	8.14	0.06	10.3692	-2871.63	-10.3692	10.3692	3.08	0.0165274	0.0116548	2.67705	1.93499	132	197738	34	6.0475e+07	3.67019e+07	8.33594e+06	7654.68	308.73	10.2079	8.13539	165839	11	10780	74329	44852265	8668130	12.802	12.802	-3400.87	-12.802	0	0	1.06727e+07	9800.45	3.23	8.38	0.712769	0.630493	0.03103	0.6842	0.04791	0.2679	
k6_N10_I40_Fi6_L4_frac0_ff1_C10_45nm.xml	boundtop.v	common	12.07		0.79	47164	2	0.55	-1	-1	37116	-1	-1	89	114	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	66668	114	192	455	647	1	311	395	14	14	196	clb	auto	0.08	930	0.55	0.00	1.88034	-233.427	-1.88034	1.88034	0.49	0.000873767	0.000771858	0.145437	0.125325	38	4047	21	9.20055e+06	4.79657e+06	447211.	2281.69	6.31	0.691461	0.620246	3340	8	701	1056	311152	92024	2.90621	2.90621	-343.955	-2.90621	0	0	565754.	2886.50	0.15	0.10	0.0286688	0.0264962	0.006578	0.5868	0.09872	0.3145	
